Variable,Value
bat_e_2041,0.0
bat_e_2042,0.0
bat_e_2043,0.0
bat_e_2044,0.0
bat_e_2045,0.0
bat_e_2046,0.0
bat_e_2047,0.0
bat_e_2048,0.0
bat_e_2049,0.0
bat_e_205,0.0
bat_e_2050,0.0
bat_e_2051,0.0
bat_e_2052,0.0
bat_e_2053,0.0
bat_e_2054,0.0
bat_e_2055,0.0
bat_e_2056,0.0
bat_e_2057,0.0
bat_e_2058,0.0
bat_e_2059,0.0
bat_e_206,0.0
bat_e_2060,0.0
bat_e_2061,0.0
bat_e_2062,0.0
bat_e_2063,0.0
bat_e_2064,0.0
bat_e_2065,0.0
bat_e_2066,0.0
bat_e_2067,0.0
bat_e_2068,0.0
bat_e_2069,0.0
bat_e_207,0.0
bat_e_2070,0.0
bat_e_2071,0.0
bat_e_2072,0.0
bat_e_2073,0.0
bat_e_2074,0.0
bat_e_2075,0.0
bat_e_2076,0.0
bat_e_2077,0.0
bat_e_2078,0.0
bat_e_2079,0.0
bat_e_208,0.0
bat_e_2080,0.0
bat_e_2081,0.0
bat_e_2082,0.0
bat_e_2083,0.0
bat_e_2084,0.0
bat_e_2085,0.0
bat_e_2086,0.0
bat_e_2087,0.0
bat_e_2088,0.0
bat_e_2089,0.0
bat_e_209,0.0
bat_e_2090,0.0
bat_e_2091,0.0
bat_e_2092,0.0
bat_e_2093,0.0
bat_e_2094,0.0
bat_e_2095,0.0
bat_e_2096,0.0
bat_e_2097,0.0
bat_e_2098,0.0
bat_e_2099,0.0
bat_e_21,0.0
bat_e_210,0.0
bat_e_2100,0.0
bat_e_2101,0.0
bat_e_2102,0.0
bat_e_2103,0.0
bat_e_2104,0.0
bat_e_2105,0.0
bat_e_2106,0.0
bat_e_2107,0.0
bat_e_2108,0.0
bat_e_2109,0.0
bat_e_211,0.0
bat_e_2110,0.0
bat_e_2111,0.0
bat_e_2112,0.0
bat_e_2113,0.0
bat_e_2114,0.0
bat_e_2115,0.0
bat_e_2116,0.0
bat_e_2117,0.0
bat_e_2118,0.0
bat_e_2119,0.0
bat_e_212,0.0
bat_e_2120,0.0
bat_e_2121,0.0
bat_e_2122,0.0
bat_e_2123,0.0
bat_e_2124,0.0
bat_e_2125,0.0
bat_e_2126,0.0
bat_e_2127,0.0
bat_e_2128,0.0
bat_e_2129,0.0
bat_e_213,0.0
bat_e_2130,0.0
bat_e_2131,0.0
bat_e_2132,0.0
bat_e_2133,0.0
bat_e_2134,0.0
bat_e_2135,0.0
bat_e_2136,0.0
bat_e_2137,0.0
bat_e_2138,0.0
bat_e_2139,0.0
bat_e_214,0.0
bat_e_2140,0.0
bat_e_2141,0.0
bat_e_2142,0.0
bat_e_2143,0.0
bat_e_2144,0.0
bat_e_2145,0.0
bat_e_2146,0.0
bat_e_2147,0.0
bat_e_2148,0.0
bat_e_2149,0.0
bat_e_215,0.0
bat_e_2150,0.0
bat_e_2151,0.0
bat_e_2152,0.0
bat_e_2153,0.0
bat_e_2154,0.0
bat_e_2155,0.0
bat_e_2156,0.0
bat_e_2157,0.0
bat_e_2158,0.0
bat_e_2159,0.0
bat_e_216,0.0
bat_e_2160,0.0
bat_e_2161,0.0
bat_e_2162,0.0
bat_e_2163,0.0
bat_e_2164,0.0
bat_e_2165,0.0
bat_e_2166,0.0
bat_e_2167,0.0
bat_e_2168,0.0
bat_e_2169,0.0
bat_e_217,0.0
bat_e_2170,0.0
bat_e_2171,0.0
bat_e_2172,0.0
bat_e_2173,0.0
bat_e_2174,0.0
bat_e_2175,0.0
bat_e_2176,0.0
bat_e_2177,0.0
bat_e_2178,0.0
bat_e_2179,0.0
bat_e_218,0.0
bat_e_2180,0.0
bat_e_2181,0.0
bat_e_2182,0.0
bat_e_2183,0.0
bat_e_2184,0.0
bat_e_2185,0.0
bat_e_2186,0.0
bat_e_2187,0.0
bat_e_2188,0.0
bat_e_2189,0.0
bat_e_219,0.0
bat_e_2190,0.0
bat_e_2191,0.0
bat_e_2192,0.0
bat_e_2193,0.0
bat_e_2194,0.0
bat_e_2195,0.0
bat_e_2196,0.0
bat_e_2197,0.0
bat_e_2198,0.0
bat_e_2199,0.0
bat_e_22,0.0
bat_e_220,0.0
bat_e_2200,0.0
bat_e_2201,0.0
bat_e_2202,0.0
bat_e_2203,0.0
bat_e_2204,0.0
bat_e_2205,0.0
bat_e_2206,0.0
bat_e_2207,0.0
bat_e_2208,0.0
bat_e_2209,0.0
bat_e_221,0.0
bat_e_2210,0.0
bat_e_2211,0.0
bat_e_2212,0.0
bat_e_2213,0.0
bat_e_2214,0.0
bat_e_2215,0.0
bat_e_2216,0.0
bat_e_2217,0.0
bat_e_2218,0.0
bat_e_2219,0.0
bat_e_222,0.0
bat_e_2220,0.0
bat_e_2221,0.0
bat_e_2222,0.0
bat_e_2223,0.0
bat_e_2224,0.0
bat_e_2225,0.0
bat_e_2226,0.0
bat_e_2227,0.0
bat_e_2228,0.0
bat_e_2229,0.0
bat_e_223,0.0
bat_e_2230,0.0
bat_e_2231,0.0
bat_e_2232,0.0
bat_e_2233,0.0
bat_e_2234,0.0
bat_e_2235,0.0
bat_e_2236,0.0
bat_e_2237,0.0
bat_e_2238,0.0
bat_e_2239,0.0
bat_e_224,0.0
bat_e_2240,0.0
bat_e_2241,0.0
bat_e_2242,0.0
bat_e_2243,0.0
bat_e_2244,0.0
bat_e_2245,0.0
bat_e_2246,0.0
bat_e_2247,0.0
bat_e_2248,0.0
bat_e_2249,0.0
bat_e_225,0.0
bat_e_2250,0.0
bat_e_2251,0.0
bat_e_2252,0.0
bat_e_2253,0.0
bat_e_2254,0.0
bat_e_2255,0.0
bat_e_2256,0.0
bat_e_2257,0.0
bat_e_2258,0.0
bat_e_2259,0.0
bat_e_226,0.0
bat_e_2260,0.0
bat_e_2261,0.0
bat_e_2262,0.0
bat_e_2263,0.0
bat_e_2264,0.0
bat_e_2265,0.0
bat_e_2266,0.0
bat_e_2267,0.0
bat_e_2268,0.0
bat_e_2269,0.0
bat_e_227,0.0
bat_e_2270,0.0
bat_e_2271,0.0
bat_e_2272,0.0
bat_e_2273,0.0
bat_e_2274,0.0
bat_e_2275,0.0
bat_e_2276,0.0
bat_e_2277,0.0
bat_e_2278,0.0
bat_e_2279,0.0
bat_e_228,0.0
bat_e_2280,0.0
bat_e_2281,0.0
bat_e_2282,0.0
bat_e_2283,0.0
bat_e_2284,0.0
bat_e_2285,0.0
bat_e_2286,0.0
bat_e_2287,0.0
bat_e_2288,0.0
bat_e_2289,0.0
bat_e_229,0.0
bat_e_2290,0.0
bat_e_2291,0.0
bat_e_2292,0.0
bat_e_2293,0.0
bat_e_2294,0.0
bat_e_2295,0.0
bat_e_2296,0.0
bat_e_2297,0.0
bat_e_2298,0.0
bat_e_2299,0.0
bat_e_23,0.0
bat_e_230,0.0
bat_e_2300,0.0
bat_e_2301,0.0
bat_e_2302,0.0
bat_e_2303,0.0
bat_e_2304,0.0
bat_e_2305,0.0
bat_e_2306,0.0
bat_e_2307,0.0
bat_e_2308,0.0
bat_e_2309,0.0
bat_e_231,0.0
bat_e_2310,0.0
bat_e_2311,0.0
bat_e_2312,0.0
bat_e_2313,0.0
bat_e_2314,0.0
bat_e_2315,0.0
bat_e_2316,0.0
bat_e_2317,0.0
bat_e_2318,0.0
bat_e_2319,0.0
bat_e_232,0.0
bat_e_2320,0.0
bat_e_2321,0.0
bat_e_2322,0.0
bat_e_2323,0.0
bat_e_2324,0.0
bat_e_2325,0.0
bat_e_2326,0.0
bat_e_2327,0.0
bat_e_2328,0.0
bat_e_2329,0.0
bat_e_233,0.0
bat_e_2330,0.0
bat_e_2331,0.0
bat_e_2332,0.0
bat_e_2333,0.0
bat_e_2334,0.0
bat_e_2335,0.0
bat_e_2336,0.0
bat_e_2337,0.0
bat_e_2338,0.0
bat_e_2339,0.0
bat_e_234,0.0
bat_e_2340,0.0
bat_e_2341,0.0
bat_e_2342,0.0
bat_e_2343,0.0
bat_e_2344,0.0
bat_e_2345,0.0
bat_e_2346,0.0
bat_e_2347,0.0
bat_e_2348,0.0
bat_e_2349,0.0
bat_e_235,0.0
bat_e_2350,0.0
bat_e_2351,0.0
bat_e_2352,0.0
bat_e_2353,0.0
bat_e_2354,0.0
bat_e_2355,0.0
bat_e_2356,0.0
bat_e_2357,0.0
bat_e_2358,0.0
bat_e_2359,0.0
bat_e_236,0.0
bat_e_2360,0.0
bat_e_2361,0.0
bat_e_2362,0.0
bat_e_2363,0.0
bat_e_2364,0.0
bat_e_2365,0.0
bat_e_2366,0.0
bat_e_2367,0.0
bat_e_2368,0.0
bat_e_2369,0.0
bat_e_237,-1.8777265e-10
bat_e_2370,0.0
bat_e_2371,0.0
bat_e_2372,0.0
bat_e_2373,0.0
bat_e_2374,0.0
bat_e_2375,0.0
bat_e_2376,0.0
bat_e_2377,-6.7709199e-11
bat_e_2378,-9.7140957e-11
bat_e_2379,-9.7140957e-11
bat_e_238,-1.8777265e-10
bat_e_2380,0.0
bat_e_2381,0.0
bat_e_2382,0.0
bat_e_2383,0.0
bat_e_2384,0.0
bat_e_2385,0.0
bat_e_2386,0.0
bat_e_2387,0.0
bat_e_2388,0.0
bat_e_2389,0.0
bat_e_239,-1.8777265e-10
bat_e_2390,0.0
bat_e_2391,0.0
bat_e_2392,0.0
bat_e_2393,0.0
bat_e_2394,0.0
bat_e_2395,0.0
bat_e_2396,0.0
bat_e_2397,0.0
bat_e_2398,0.0
bat_e_2399,0.0
bat_e_24,0.0
bat_e_240,0.0
bat_e_2400,0.0
bat_e_2401,0.0
bat_e_2402,0.0
bat_e_2403,0.0
bat_e_2404,0.0
bat_e_2405,0.0
bat_e_2406,0.0
bat_e_2407,0.0
bat_e_2408,0.0
bat_e_2409,0.0
bat_e_241,0.0
bat_e_2410,0.0
bat_e_2411,0.0
bat_e_2412,0.0
bat_e_2413,0.0
bat_e_2414,0.0
bat_e_2415,0.0
bat_e_2416,0.0
bat_e_2417,0.0
bat_e_2418,0.0
bat_e_2419,0.0
bat_e_242,2.5937865e-11
bat_e_2420,0.0
bat_e_2421,0.0
bat_e_2422,0.0
bat_e_2423,0.0
bat_e_2424,0.0
bat_e_2425,0.0
bat_e_2426,0.0
bat_e_2427,0.0
bat_e_2428,0.0
bat_e_2429,0.0
bat_e_243,2.5937865e-11
bat_e_2430,0.0
bat_e_2431,0.0
bat_e_2432,0.0
bat_e_2433,0.0
bat_e_2434,0.0
bat_e_2435,0.0
bat_e_2436,0.0
bat_e_2437,0.0
bat_e_2438,0.0
bat_e_2439,0.0
bat_e_244,0.0
bat_e_2440,0.0
bat_e_2441,0.0
bat_e_2442,0.0
bat_e_2443,0.0
bat_e_2444,0.0
bat_e_2445,0.0
bat_e_2446,0.0
bat_e_2447,0.0
bat_e_2448,0.0
bat_e_2449,0.0
bat_e_245,0.0
bat_e_2450,0.0
bat_e_2451,0.0
bat_e_2452,0.0
bat_e_2453,0.0
bat_e_2454,0.0
bat_e_2455,0.0
bat_e_2456,0.0
bat_e_2457,0.0
bat_e_2458,0.0
bat_e_2459,0.0
bat_e_246,0.0
bat_e_2460,0.0
bat_e_2461,0.0
bat_e_2462,0.0
bat_e_2463,0.0
bat_e_2464,0.0
bat_e_2465,0.0
bat_e_2466,0.0
bat_e_2467,0.0
bat_e_2468,0.0
bat_e_2469,0.0
bat_e_247,0.0
bat_e_2470,0.0
bat_e_2471,0.0
bat_e_2472,0.0
bat_e_2473,0.0
bat_e_2474,0.0
bat_e_2475,0.0
bat_e_2476,0.0
bat_e_2477,0.0
bat_e_2478,0.0
bat_e_2479,0.0
bat_e_248,0.0
bat_e_2480,0.0
bat_e_2481,0.0
bat_e_2482,0.0
bat_e_2483,0.0
bat_e_2484,0.0
bat_e_2485,0.0
bat_e_2486,0.0
bat_e_2487,0.0
bat_e_2488,0.0
bat_e_2489,0.0
bat_e_249,0.0
bat_e_2490,0.0
bat_e_2491,0.0
bat_e_2492,0.0
bat_e_2493,0.0
bat_e_2494,0.0
bat_e_2495,0.0
bat_e_2496,0.0
bat_e_2497,0.0
bat_e_2498,0.0
bat_e_2499,0.0
bat_e_25,0.0
bat_e_250,0.0
bat_e_2500,0.0
bat_e_2501,0.0
bat_e_2502,0.0
bat_e_2503,0.0
bat_e_2504,0.0
bat_e_2505,0.0
bat_e_2506,0.0
bat_e_2507,0.0
bat_e_2508,0.0
bat_e_2509,0.0
bat_e_251,0.0
bat_e_2510,0.0
bat_e_2511,0.0
bat_e_2512,0.0
bat_e_2513,0.0
bat_e_2514,0.0
bat_e_2515,0.0
bat_e_2516,0.0
bat_e_2517,0.0
bat_e_2518,0.0
bat_e_2519,2.9247203e-11
bat_e_252,0.0
bat_e_2520,2.9247203e-11
bat_e_2521,2.9247203e-11
bat_e_2522,0.0
bat_e_2523,0.0
bat_e_2524,0.0
bat_e_2525,0.0
bat_e_2526,0.0
bat_e_2527,0.0
bat_e_2528,0.0
bat_e_2529,0.0
bat_e_253,0.0
bat_e_2530,0.0
bat_e_2531,0.0
bat_e_2532,0.0
bat_e_2533,0.0
bat_e_2534,0.0
bat_e_2535,0.0
bat_e_2536,0.0
bat_e_2537,0.0
bat_e_2538,0.0
bat_e_2539,0.0
bat_e_254,0.0
bat_e_2540,0.0
bat_e_2541,0.0
bat_e_2542,0.0
bat_e_2543,0.0
bat_e_2544,0.0
bat_e_2545,0.0
bat_e_2546,0.0
bat_e_2547,0.0
bat_e_2548,0.0
bat_e_2549,0.0
bat_e_255,0.0
bat_e_2550,0.0
bat_e_2551,0.0
bat_e_2552,0.0
bat_e_2553,0.0
bat_e_2554,0.0
bat_e_2555,0.0
bat_e_2556,0.0
bat_e_2557,0.0
bat_e_2558,0.0
bat_e_2559,0.0
bat_e_256,0.0
bat_e_2560,0.0
bat_e_2561,0.0
bat_e_2562,0.0
bat_e_2563,0.0
bat_e_2564,0.0
bat_e_2565,0.0
bat_e_2566,0.0
bat_e_2567,0.0
bat_e_2568,0.0
bat_e_2569,0.0
bat_e_257,0.0
bat_e_2570,0.0
bat_e_2571,0.0
bat_e_2572,0.0
bat_e_2573,0.0
bat_e_2574,0.0
bat_e_2575,0.0
bat_e_2576,0.0
bat_e_2577,0.0
bat_e_2578,0.0
bat_e_2579,0.0
bat_e_258,0.0
bat_e_2580,0.0
bat_e_2581,0.0
bat_e_2582,0.0
bat_e_2583,0.0
bat_e_2584,0.0
bat_e_2585,0.0
bat_e_2586,0.0
bat_e_2587,0.0
bat_e_2588,0.0
bat_e_2589,0.0
bat_e_259,0.0
bat_e_2590,0.0
bat_e_2591,0.0
bat_e_2592,-1.8777265e-10
bat_e_2593,0.0
bat_e_2594,0.0
bat_e_2595,0.0
bat_e_2596,0.0
bat_e_2597,0.0
bat_e_2598,0.0
bat_e_2599,0.0
bat_e_26,0.0
bat_e_260,0.0
bat_e_2600,0.0
bat_e_2601,0.0
bat_e_2602,0.0
bat_e_2603,0.0
bat_e_2604,0.0
bat_e_2605,0.0
bat_e_2606,0.0
bat_e_2607,0.0
bat_e_2608,0.0
bat_e_2609,0.0
bat_e_261,0.0
bat_e_2610,0.0
bat_e_2611,0.0
bat_e_2612,0.0
bat_e_2613,0.0
bat_e_2614,0.0
bat_e_2615,-2.9431759e-11
bat_e_2616,0.0
bat_e_2617,5.364835e-11
bat_e_2618,0.0
bat_e_2619,0.0
bat_e_262,0.0
bat_e_2620,0.0
bat_e_2621,0.0
bat_e_2622,0.0
bat_e_2623,0.0
bat_e_2624,0.0
bat_e_2625,0.0
bat_e_2626,0.0
bat_e_2627,0.0
bat_e_2628,0.0
bat_e_2629,0.0
bat_e_263,0.0
bat_e_2630,0.0
bat_e_2631,0.0
bat_e_2632,0.0
bat_e_2633,0.0
bat_e_2634,0.0
bat_e_2635,0.0
bat_e_2636,0.0
bat_e_2637,0.0
bat_e_2638,0.0
bat_e_2639,-2.9247203e-11
bat_e_264,0.0
bat_e_2640,0.0
bat_e_2641,0.0
bat_e_2642,0.0
bat_e_2643,0.0
bat_e_2644,0.0
bat_e_2645,0.0
bat_e_2646,0.0
bat_e_2647,0.0
bat_e_2648,0.0
bat_e_2649,0.0
bat_e_265,0.0
bat_e_2650,0.0
bat_e_2651,0.0
bat_e_2652,0.0
bat_e_2653,0.0
bat_e_2654,0.0
bat_e_2655,0.0
bat_e_2656,0.0
bat_e_2657,0.0
bat_e_2658,-2.0609208e-10
bat_e_2659,-2.0609208e-10
bat_e_266,0.0
bat_e_2660,0.0
bat_e_2661,-9.1881093e-11
bat_e_2662,0.0
bat_e_2663,0.0
bat_e_2664,0.0
bat_e_2665,0.0
bat_e_2666,0.0
bat_e_2667,0.0
bat_e_2668,1.6590542e-10
bat_e_2669,0.0
bat_e_267,0.0
bat_e_2670,0.0
bat_e_2671,0.0
bat_e_2672,0.0
bat_e_2673,0.0
bat_e_2674,0.0
bat_e_2675,0.0
bat_e_2676,0.0
bat_e_2677,0.0
bat_e_2678,0.0
bat_e_2679,0.0
bat_e_268,0.0
bat_e_2680,0.0
bat_e_2681,0.0
bat_e_2682,0.0
bat_e_2683,0.0
bat_e_2684,0.0
bat_e_2685,0.0
bat_e_2686,0.0
bat_e_2687,0.0
bat_e_2688,0.0
bat_e_2689,0.0
bat_e_269,0.0
bat_e_2690,0.0
bat_e_2691,0.0
bat_e_2692,0.0
bat_e_2693,0.0
bat_e_2694,0.0
bat_e_2695,0.0
bat_e_2696,0.0
bat_e_2697,0.0
bat_e_2698,0.0
bat_e_2699,0.0
bat_e_27,0.0
bat_e_270,0.0
bat_e_2700,0.0
bat_e_2701,0.0
bat_e_2702,0.0
bat_e_2703,0.0
bat_e_2704,0.0
bat_e_2705,0.0
bat_e_2706,0.0
bat_e_2707,0.0
bat_e_2708,0.0
bat_e_2709,0.0
bat_e_271,0.0
bat_e_2710,0.0
bat_e_2711,0.0
bat_e_2712,0.0
bat_e_2713,0.0
bat_e_2714,0.0
bat_e_2715,0.0
bat_e_2716,0.0
bat_e_2717,0.0
bat_e_2718,0.0
bat_e_2719,0.0
bat_e_272,0.0
bat_e_2720,0.0
bat_e_2721,0.0
bat_e_2722,0.0
bat_e_2723,0.0
bat_e_2724,0.0
bat_e_2725,0.0
bat_e_2726,0.0
bat_e_2727,0.0
bat_e_2728,0.0
bat_e_2729,0.0
bat_e_273,0.0
bat_e_2730,0.0
bat_e_2731,0.0
bat_e_2732,0.0
bat_e_2733,0.0
bat_e_2734,0.0
bat_e_2735,0.0
bat_e_2736,0.0
bat_e_2737,0.0
bat_e_2738,0.0
bat_e_2739,0.0
bat_e_274,0.0
bat_e_2740,0.0
bat_e_2741,0.0
bat_e_2742,2.9247203e-11
bat_e_2743,2.9247203e-11
bat_e_2744,2.9247203e-11
bat_e_2745,2.9247203e-11
bat_e_2746,2.9247203e-11
bat_e_2747,0.0
bat_e_2748,0.0
bat_e_2749,0.0
bat_e_275,0.0
bat_e_2750,0.0
bat_e_2751,0.0
bat_e_2752,0.0
bat_e_2753,0.0
bat_e_2754,0.0
bat_e_2755,0.0
bat_e_2756,0.0
bat_e_2757,0.0
bat_e_2758,0.0
bat_e_2759,0.0
bat_e_276,0.0
bat_e_2760,0.0
bat_e_2761,0.0
bat_e_2762,0.0
bat_e_2763,0.0
bat_e_2764,0.0
bat_e_2765,0.0
bat_e_2766,0.0
bat_e_2767,0.0
bat_e_2768,0.0
bat_e_2769,0.0
bat_e_277,0.0
bat_e_2770,0.0
bat_e_2771,0.0
bat_e_2772,0.0
bat_e_2773,0.0
bat_e_2774,0.0
bat_e_2775,0.0
bat_e_2776,0.0
bat_e_2777,0.0
bat_e_2778,0.0
bat_e_2779,0.0
bat_e_278,0.0
bat_e_2780,0.0
bat_e_2781,0.0
bat_e_2782,0.0
bat_e_2783,0.0
bat_e_2784,4.5761556e-11
bat_e_2785,4.5761556e-11
bat_e_2786,0.0
bat_e_2787,0.0
bat_e_2788,0.0
bat_e_2789,0.0
bat_e_279,0.0
bat_e_2790,0.0
bat_e_2791,0.0
bat_e_2792,0.0
bat_e_2793,0.0
bat_e_2794,0.0
bat_e_2795,0.0
bat_e_2796,0.0
bat_e_2797,0.0
bat_e_2798,0.0
bat_e_2799,0.0
bat_e_28,0.0
bat_e_280,0.0
bat_e_2800,0.0
bat_e_2801,0.0
bat_e_2802,0.0
bat_e_2803,0.0
bat_e_2804,0.0
bat_e_2805,0.0
bat_e_2806,0.0
bat_e_2807,0.0
bat_e_2808,0.0
bat_e_2809,-2.1780752e-10
bat_e_281,0.0
bat_e_2810,-2.1780752e-10
bat_e_2811,-2.1780752e-10
bat_e_2812,6.8063579e-10
bat_e_2813,-2.9247203e-11
bat_e_2814,0.0
bat_e_2815,0.0
bat_e_2816,0.0
bat_e_2817,0.0
bat_e_2818,0.0
bat_e_2819,0.0
bat_e_282,0.0
bat_e_2820,0.0
bat_e_2821,0.0
bat_e_2822,0.0
bat_e_2823,0.0
bat_e_2824,0.0
bat_e_2825,0.0
bat_e_2826,0.0
bat_e_2827,0.0
bat_e_2828,0.0
bat_e_2829,0.0
bat_e_283,0.0
bat_e_2830,0.0
bat_e_2831,0.0
bat_e_2832,-2.1780752e-10
bat_e_2833,-2.1780752e-10
bat_e_2834,-2.1780752e-10
bat_e_2835,-2.1780752e-10
bat_e_2836,-2.1780752e-10
bat_e_2837,-2.1780752e-10
bat_e_2838,-2.1780752e-10
bat_e_2839,0.0
bat_e_284,0.0
bat_e_2840,0.0
bat_e_2841,0.0
bat_e_2842,0.0
bat_e_2843,0.0
bat_e_2844,0.0
bat_e_2845,0.0
bat_e_2846,0.0
bat_e_2847,0.0
bat_e_2848,0.0
bat_e_2849,0.0
bat_e_285,0.0
bat_e_2850,0.0
bat_e_2851,0.0
bat_e_2852,0.0
bat_e_2853,0.0
bat_e_2854,0.0
bat_e_2855,0.0
bat_e_2856,0.0
bat_e_2857,0.0
bat_e_2858,0.0
bat_e_2859,0.0
bat_e_286,0.0
bat_e_2860,0.0
bat_e_2861,0.0
bat_e_2862,0.0
bat_e_2863,0.0
bat_e_2864,0.0
bat_e_2865,0.0
bat_e_2866,0.0
bat_e_2867,0.0
bat_e_2868,0.0
bat_e_2869,0.0
bat_e_287,-2.9431759e-11
bat_e_2870,0.0
bat_e_2871,0.0
bat_e_2872,0.0
bat_e_2873,0.0
bat_e_2874,0.0
bat_e_2875,0.0
bat_e_2876,0.0
bat_e_2877,0.0
bat_e_2878,0.0
bat_e_2879,0.0
bat_e_288,0.0
bat_e_2880,0.0
bat_e_2881,0.0
bat_e_2882,0.0
bat_e_2883,0.0
bat_e_2884,0.0
bat_e_2885,0.0
bat_e_2886,0.0
bat_e_2887,0.0
bat_e_2888,0.0
bat_e_2889,0.0
bat_e_289,2.9431759e-11
bat_e_2890,0.0
bat_e_2891,0.0
bat_e_2892,0.0
bat_e_2893,0.0
bat_e_2894,0.0
bat_e_2895,0.0
bat_e_2896,0.0
bat_e_2897,0.0
bat_e_2898,0.0
bat_e_2899,0.0
bat_e_29,0.0
bat_e_290,0.0
bat_e_2900,0.0
bat_e_2901,0.0
bat_e_2902,0.0
bat_e_2903,0.0
bat_e_2904,0.0
bat_e_2905,0.0
bat_e_2906,0.0
bat_e_2907,0.0
bat_e_2908,0.0
bat_e_2909,0.0
bat_e_291,0.0
bat_e_2910,0.0
bat_e_2911,0.0
bat_e_2912,0.0
bat_e_2913,0.0
bat_e_2914,0.0
bat_e_2915,0.0
bat_e_2916,0.0
bat_e_2917,0.0
bat_e_2918,0.0
bat_e_2919,0.0
bat_e_292,0.0
bat_e_2920,0.0
bat_e_2921,0.0
bat_e_2922,0.0
bat_e_2923,0.0
bat_e_2924,0.0
bat_e_2925,0.0
bat_e_2926,-2.086485e-10
bat_e_2927,0.0
bat_e_2928,0.0
bat_e_2929,0.0
bat_e_293,0.0
bat_e_2930,0.0
bat_e_2931,-4.5166382e-10
bat_e_2932,0.0
bat_e_2933,0.0
bat_e_2934,0.0
bat_e_2935,0.0
bat_e_2936,0.0
bat_e_2937,0.0
bat_e_2938,0.0
bat_e_2939,0.0
bat_e_294,0.0
bat_e_2940,0.0
bat_e_2941,0.0
bat_e_2942,0.0
bat_e_2943,0.0
bat_e_2944,0.0
bat_e_2945,0.0
bat_e_2946,0.0
bat_e_2947,0.0
bat_e_2948,0.0
bat_e_2949,0.0
bat_e_295,0.0
bat_e_2950,0.0
bat_e_2951,0.0
bat_e_2952,0.0
bat_e_2953,0.0
bat_e_2954,0.0
bat_e_2955,0.0
bat_e_2956,0.0
bat_e_2957,0.0
bat_e_2958,0.0
bat_e_2959,0.0
bat_e_296,0.0
bat_e_2960,0.0
bat_e_2961,0.0
bat_e_2962,0.0
bat_e_2963,0.0
bat_e_2964,0.0
bat_e_2965,0.0
bat_e_2966,0.0
bat_e_2967,0.0
bat_e_2968,0.0
bat_e_2969,0.0
bat_e_297,0.0
bat_e_2970,0.0
bat_e_2971,0.0
bat_e_2972,0.0
bat_e_2973,2.9431759e-11
bat_e_2974,0.0
bat_e_2975,0.0
bat_e_2976,0.0
bat_e_2977,-3.6046552e-10
bat_e_2978,-3.6046552e-10
bat_e_2979,-3.6046552e-10
bat_e_298,0.0
bat_e_2980,-3.6046552e-10
bat_e_2981,0.0
bat_e_2982,0.0
bat_e_2983,0.0
bat_e_2984,0.0
bat_e_2985,0.0
bat_e_2986,0.0
bat_e_2987,0.0
bat_e_2988,0.0
bat_e_2989,0.0
bat_e_299,0.0
bat_e_2990,0.0
bat_e_2991,0.0
bat_e_2992,0.0
bat_e_2993,0.0
bat_e_2994,0.0
bat_e_2995,0.0
bat_e_2996,0.0
bat_e_2997,0.0
bat_e_2998,0.0
bat_e_2999,0.0
bat_e_3,0.0
bat_e_30,0.0
bat_e_300,0.0
bat_e_3000,0.0
bat_e_3001,0.0
bat_e_3002,0.0
bat_e_3003,0.0
bat_e_3004,0.0
bat_e_3005,0.0
bat_e_3006,0.0
bat_e_3007,0.0
bat_e_3008,0.0
bat_e_3009,0.0
bat_e_301,0.0
bat_e_3010,0.0
bat_e_3011,0.0
bat_e_3012,0.0
bat_e_3013,0.0
bat_e_3014,0.0
bat_e_3015,0.0
bat_e_3016,0.0
bat_e_3017,0.0
bat_e_3018,0.0
bat_e_3019,0.0
bat_e_302,0.0
bat_e_3020,0.0
bat_e_3021,0.0
bat_e_3022,0.0
bat_e_3023,0.0
bat_e_3024,0.0
bat_e_3025,0.0
bat_e_3026,0.0
bat_e_3027,0.0
bat_e_3028,0.0
bat_e_3029,0.0
bat_e_303,0.0
bat_e_3030,0.0
bat_e_3031,0.0
bat_e_3032,0.0
bat_e_3033,0.0
bat_e_3034,0.0
bat_e_3035,0.0
bat_e_3036,0.0
bat_e_3037,0.0
bat_e_3038,0.0
bat_e_3039,0.0
bat_e_304,0.0
bat_e_3040,0.0
bat_e_3041,0.0
bat_e_3042,0.0
bat_e_3043,0.0
bat_e_3044,-2.2678616e-10
bat_e_3045,0.0
bat_e_3046,0.0
bat_e_3047,0.0
bat_e_3048,0.0
bat_e_3049,0.0
bat_e_305,0.0
bat_e_3050,0.0
bat_e_3051,0.0
bat_e_3052,0.0
bat_e_3053,0.0
bat_e_3054,0.0
bat_e_3055,0.0
bat_e_3056,0.0
bat_e_3057,0.0
bat_e_3058,0.0
bat_e_3059,0.0
bat_e_306,0.0
bat_e_3060,0.0
bat_e_3061,0.0
bat_e_3062,0.0
bat_e_3063,0.0
bat_e_3064,0.0
bat_e_3065,0.0
bat_e_3066,0.0
bat_e_3067,0.0
bat_e_3068,0.0
bat_e_3069,0.0
bat_e_307,0.0
bat_e_3070,0.0
bat_e_3071,0.0
bat_e_3072,0.0
bat_e_3073,0.0
bat_e_3074,0.0
bat_e_3075,0.0
bat_e_3076,0.0
bat_e_3077,0.0
bat_e_3078,0.0
bat_e_3079,0.0
