,pv_pout,wind_pout,curtail_p,bat_pin,bat_pout,el_pin,comp1_hflow,comp1_pin,comp2_hflow,comp2_pin,res_hout,pipe_storage_hout,ug_storage_hout,ug_storage_level,pipe_storage_level,reserve_h_level,bat_e,LOAD,t,time
879,-0.0,1787392.844229407,0.0,0.0,0.0,1756085.478857619,8.666524500848373,25895.57520853494,3.666524500848372,5411.790163252199,0.0,5.0,0.0,4415880.705461119,0.0,-0.0,0.0,5.0,879,2021-02-06 15:00:00
880,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848374,5411.790163252201,0.0,5.0,0.0,4429080.193664174,0.0,-0.0,0.0,5.0,880,2021-02-06 16:00:00
881,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848374,5411.7901632522,0.0,5.0,0.0,4442279.681867228,0.0,-0.0,0.0,5.0,881,2021-02-06 17:00:00
882,-0.0,1787392.844229407,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848374,5411.7901632522,0.0,5.0,0.0,4455479.17007028,0.0,-0.0,0.0,5.0,882,2021-02-06 18:00:00
883,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848375,5411.790163252201,0.0,5.0,0.0,4468678.658273336,0.0,-0.0,0.0,5.0,883,2021-02-06 19:00:00
884,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853495,3.666524500848375,5411.790163252202,0.0,5.0,0.0,4481878.146476388,0.0,-0.0,0.0,5.0,884,2021-02-06 20:00:00
885,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848375,5411.790163252201,0.0,5.0,0.0,4495077.634679442,0.0,-0.0,0.0,5.0,885,2021-02-06 21:00:00
886,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848375,5411.790163252201,0.0,5.0,0.0,4508277.122882496,0.0,-0.0,0.0,5.0,886,2021-02-06 22:00:00
887,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853495,3.666524500848401,5411.790163252241,0.0,5.0,0.0,4521476.61108555,0.0,-0.0,0.0,5.0,887,2021-02-06 23:00:00
888,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848348,5411.790163252163,0.0,5.0,0.0,4534676.099288602,-9.275384160634136e-11,-0.0,0.0,5.0,888,2021-02-07 00:00:00
889,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848375,5411.790163252201,0.0,5.0,0.0,4547875.587491658,0.0,-0.0,0.0,5.0,889,2021-02-07 01:00:00
890,-0.0,1787392.844229406,0.0,0.0,-3.733179785514424e-11,1756085.478857619,8.666524500848375,25895.57520853495,3.666524500848376,5411.790163252203,0.0,5.0,0.0,4561075.075694712,0.0,-0.0,4.093276533401141e-10,5.0,890,2021-02-07 02:00:00
891,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853495,3.666524500848401,5411.790163252241,0.0,4.999999999999973,2.552865541556509e-14,4574274.563897765,0.0,-0.0,4.486242826613186e-10,5.0,891,2021-02-07 03:00:00
892,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848375,5411.790163252201,0.0,5.0,0.0,4587474.052100819,0.0,-0.0,4.486242826613186e-10,5.0,892,2021-02-07 04:00:00
893,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848373,25895.57520853494,3.666524500848403,5411.790163252244,0.0,4.999999999999971,2.968761834845288e-14,4600673.540303873,0.0,-0.0,4.486242826613186e-10,5.0,893,2021-02-07 05:00:00
894,-0.0,1787392.844229406,0.0,2.3114752523418e-10,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848374,5411.790163252201,0.0,5.0,0.0,4613873.028506926,0.0,-0.0,4.486242826613186e-10,5.0,894,2021-02-07 06:00:00
895,-0.0,1787392.844229407,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853495,3.666524500848375,5411.790163252202,0.0,5.0,0.0,4627072.51670998,0.0,-0.0,6.682144316337891e-10,5.0,895,2021-02-07 07:00:00
896,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848373,25895.57520853494,3.666524500848375,5411.7901632522,0.0,5.0,0.0,4640272.004913034,0.0,-0.0,6.682144316337891e-10,5.0,896,2021-02-07 08:00:00
897,-0.0,1787392.844229406,0.0,3.815199532441014e-11,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848374,5411.790163252201,0.0,5.0,0.0,4653471.493116087,0.0,-0.0,6.682144316337891e-10,5.0,897,2021-02-07 09:00:00
898,-0.0,960899.1350093728,0.0,0.0,0.0,946935.4423193338,4.673257259049166,13963.69269003891,0.0,0.0,0.0,4.673257259049166,0.3267427409508342,4666670.981319141,0.0,-0.0,7.044588271919787e-10,5.0,898,2021-02-07 10:00:00
899,-0.0,274248.6618693509,0.0,0.0,0.0,270263.3070121414,1.33378676613437,3985.354857209497,0.0,0.0,0.0,1.33378676613437,3.666213233865631,4665494.707451718,0.0,-0.0,7.044588271919787e-10,5.0,899,2021-02-07 11:00:00
900,-0.0,168267.7542908337,0.0,0.0,0.0,165822.5036657123,0.8183569695854389,2445.250625121291,0.0,0.0,0.0,0.8183569695854388,4.181643030414561,4652296.339809801,0.0,-0.0,7.044588271919787e-10,5.0,900,2021-02-07 12:00:00
901,-0.0,114464.7029342309,0.0,0.0,6.6923588583238e-10,112801.3130138997,0.5566900670454724,1663.389920331872,0.0,0.0,0.0,0.5566900670454725,4.443309932954527,4637242.42490031,0.0,-0.0,7.044588271919787e-10,5.0,901,2021-02-07 13:00:00
902,-0.0,122158.6159222785,0.0,0.0,0.0,120383.4188073779,0.5941088068610019,1775.197114900674,0.0,0.0,0.0,0.5941088068610019,4.405891193138999,4621246.509141674,0.0,-0.0,0.0,5.0,902,2021-02-07 14:00:00
903,-0.0,122482.5681580216,0.0,0.0,0.0,120702.6634007666,0.5956843230438283,1779.904757254959,0.0,0.0,0.0,0.5956843230438285,4.404315676956172,4605385.300846372,0.0,-0.0,0.0,5.0,903,2021-02-07 15:00:00
904,-0.0,170722.7018655018,0.0,0.0,0.0,168241.7761812054,0.8302964137538333,2480.925684296455,0.0,0.0,0.0,0.8302964137538335,4.169703586246167,4589529.764409331,0.0,-0.0,0.0,5.0,904,2021-02-07 16:00:00
905,-0.0,341644.8172781082,0.0,0.0,0.0,336680.0680512609,1.661562659587441,4964.749226847273,0.0,0.0,0.0,1.661562659587441,3.338437340412559,4574518.831498845,0.0,-0.0,0.0,5.0,905,2021-02-07 17:00:00
906,-0.0,1223053.83281979,0.0,0.0,0.0,1203911.120818012,5.941467742333675,17753.10561409302,0.9414677423336747,1389.606387684504,0.0,5.0,0.0,4562500.457073361,0.0,-0.0,0.0,5.0,906,2021-02-07 18:00:00
907,-0.0,1787392.844229406,0.0,8.247000001855888e-11,0.0,1756085.478857619,8.666524500848375,25895.57520853495,3.666524500848375,5411.790163252201,0.0,5.0,0.0,4565889.740945761,0.0,-0.0,0.0,5.0,907,2021-02-07 19:00:00
908,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848375,5411.790163252201,0.0,5.0,0.0,4579089.229148814,0.0,-0.0,7.83465000175796e-11,5.0,908,2021-02-07 20:00:00
909,-0.0,1787392.844229406,0.0,-8.247000001855888e-11,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848375,5411.790163252201,0.0,5.0,0.0,4592288.71735187,0.0,-0.0,7.83465000175796e-11,5.0,909,2021-02-07 21:00:00
910,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848375,5411.790163252201,0.0,5.0,0.0,4605488.205554922,0.0,-0.0,0.0,5.0,910,2021-02-07 22:00:00
911,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848375,5411.790163252201,0.0,5.0,0.0,4618687.693757976,0.0,-0.0,0.0,5.0,911,2021-02-07 23:00:00
912,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848375,5411.790163252201,0.0,5.0,0.0,4631887.18196103,0.0,-0.0,0.0,5.0,912,2021-02-08 00:00:00
913,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848375,5411.790163252201,0.0,5.0,0.0,4645086.670164084,0.0,-0.0,0.0,5.0,913,2021-02-08 01:00:00
